Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock left,Auto Reorder,Reorder Quantity
ORD1105,20-06-2024,26-06-2024,CUST621,Samuel Sanchez,Corporate,PROD1166,Calculator,Office Supplies,West,Maryland,West Lori,1,502,15,981.7,427.5,554.2,Credit card,Returned,"Wells, Hardy and Scott",christopher48@garcia-myers.info,18,No,0
ORD1106,16-04-2024,22-04-2024,CUST542,Catherine Morgan,Corporate,PROD3315,Bookshell,Furniture,West,Washington,West Jessicaview,4,4798,15,16868.2,16314.02,554.18,Credit card,Delivered,Scott-Aguirre,michaelconley@torres.org,15,No,0
ORD1107,29-03-2025,31-03-2025,CUST964,Brittany Barber,Corporate,PROD4299,Mouse,Electronics,East,Maine,Rebeccaview,6,4866,10,26831.4,26277.22,554.18,UPI,Cancelled,Carter PLC,xerickson@navarro-bell.net,0,Yes,30
ORD1108,24-08-2024,28-08-2024,CUST638,Katrina Brooks,Home Office,PROD6517,Mouse,Electronics,South,Maine,West Rebecca,9,1947,20,14573.4,14019.08,554.32,Cash,Returned,"Ellison, Vasquez and Williams",rossmichelle@bennett.com,1,Yes,50
ORD1109,21-10-2025,23-10-2025,CUST978,Jessica Hernandez,Home Office,PROD3962,Sofa,Furniture,North,Louisiana,South Sheilatown,5,4353,10,20143.5,19589.39,554.11,UPI,Delivered,Patterson-Shepard,ryan75@kelly.info,0,Yes,25
ORD1110,27-04-2024,04-05-2024,CUST262,Sara Moore,Home Office,PROD3575,Cooking oil,Grocery,East,New Jersey,Port Ryanborough,7,663,0,5196,4641.84,554.16,Credit card,Cancelled,"Pruitt, Reyes and Perez",melanie38@pacheco.com,39,No,0
ORD1111,08-08-2025,14-08-2025,CUST470,Thomas Miller,Consumer,PROD3148,Bookshell,Furniture,South,Virginia,Darinport,4,4039,0,16711,16156.78,554.22,Credit card,Pending,"Johnson, Graves and Pruitt",patrickchristina@jones.com,32,No,0
ORD1112,21-12-2023,22-12-2023,CUST379,Raymond Phillips,Corporate,PROD7605,Calculator,Office Supplies,North,Mississippi,New Jamesport,8,2288,10,17028.6,16474.34,554.26,Net Banking,Delivered,Escobar-Hull,dawngoodwin@long.net,46,No,0
ORD1113,19-12-2024,24-12-2024,CUST821,Becky Watson,Consumer,PROD5063,Snacks,Grocery,East,Oregon,North Timothymouth,3,2288,20,6046.2,5491.87,554.33,Cash,Returned,Mcdonald and Sons,perkinsbryan@smith.com,36,No,0
ORD1114,27-05-2025,30-05-2025,CUST372,Johnathan Berry,Home Office,PROD4962,Snacks,Grocery,South,Delaware,Deborahfurt,6,2448,5,14508.6,13954.35,554.25,Cash,Returned,"Gutierrez, Robinson and Glenn",bryanmurray@lloyd.net,6,Yes,50
ORD1115,01-10-2024,06-10-2024,CUST217,Christopher Butler MD,Corporate,PROD6919,Headphones,Electronics,East,Montana,North Stephanieburgh,5,3229,0,16700,16145.75,554.25,UPI,Returned,"Harrison, White and Kelly",qbrown@martin-cruz.com,4,Yes,44
ORD1116,28-06-2025,30-06-2025,CUST800,Chad Thomas,Corporate,PROD3401,Pen,Office Supplies,South,Rhode Island,Kevinport,1,2718,5,3137.1,2582.84,554.26,Cash,Returned,"Moore, Brown and Guerrero",hendrixleah@fisher-wright.com,14,No,0
ORD1117,23-10-2025,25-10-2025,CUST637,Kimberly Williams,Consumer,PROD9598,Stapler,Office Supplies,West,Kansas,Danaville,9,2743,20,20304.6,19750.37,554.23,Cash,Cancelled,Munoz-Daniels,eric63@allen.com,2,Yes,41
ORD1118,19-04-2024,24-04-2024,CUST457,Pamela Miller,Consumer,PROD6107,Laptop,Electronics,South,Washington,North Allison,9,4388,15,34123.2,33568.99,554.21,UPI,Returned,Trujillo PLC,karina07@lopez-orozco.biz,32,No,0
ORD1119,21-09-2024,24-09-2024,CUST764,Elizabeth Weeks,Corporate,PROD4900,File Folder,Office Supplies,South,New York,Shelbyland,1,2357,15,2558.45,2004.07,554.38,UPI,Cancelled,Cunningham and Sons,garzaheather@garcia.com,7,Yes,31
ORD1120,20-07-2025,23-07-2025,CUST874,Darrell Ford,Consumer,PROD4924,Mouse,Electronics,South,California,South Penny,4,153,10,1105.8,551.43,554.37,Cash,Cancelled,"Carroll, Johnson and Miller",john47@ward-kramer.com,12,No,0
ORD1121,01-12-2023,04-12-2023,CUST785,Becky Jimenez,Corporate,PROD9820,Snacks,Grocery,East,Vermont,Smithfort,9,1233,10,10542.3,9988.01,554.29,UPI,Cancelled,Morgan-Nicholson,sharon74@clark.com,31,No,0
ORD1122,09-09-2024,14-09-2024,CUST462,Charles Williams,Consumer,PROD6782,Juice Pack,Grocery,North,Michigan,Kristinmouth,1,2056,10,2405.4,1851.26,554.14,Net Banking,Cancelled,"Smith, Watkins and Harris",marydickson@stevens.com,4,Yes,44
ORD1123,05-11-2023,10-11-2023,CUST767,William Miller,Consumer,PROD7768,Mouse,Electronics,South,Hawaii,Roachview,6,2497,10,14038.8,13484.53,554.27,UPI,Delivered,Mayo Ltd,hstein@adams.com,16,No,0
ORD1124,22-07-2025,23-07-2025,CUST509,Gilbert Taylor,Home Office,PROD8202,Mouse,Electronics,North,Texas,Smithberg,7,4573,5,30965.45,30411.17,554.28,UPI,Delivered,"Fowler, Norris and Diaz",epitts@olsen.info,29,No,0
ORD1125,22-04-2024,23-04-2024,CUST286,John Ford,Consumer,PROD2336,File Folder,Office Supplies,West,New Jersey,New Timothyshire,4,2188,15,7994.2,7440.05,554.15,UPI,Delivered,"Perry, Moore and Monroe",samantha66@matthews-sanchez.com,48,No,0
ORD1126,04-12-2023,06-12-2023,CUST183,Sara Castro,Corporate,PROD6626,Laptop,Electronics,East,Indiana,Matthewstad,10,1114,5,11138,10583.71,554.29,Cash,Returned,Manning-White,bnixon@castro.com,7,Yes,20
ORD1127,12-08-2025,19-08-2025,CUST329,Sarah Reynolds,Corporate,PROD6202,Rice Bag,Grocery,West,Florida,South Sharon,10,1732,15,15277,14722.67,554.33,Net Banking,Delivered,Nelson-Jones,becky64@decker.com,36,No,0
ORD1128,10-10-2025,16-10-2025,CUST339,Patrick Meadows,Corporate,PROD2865,Headphones,Electronics,West,Louisiana,Shelbyberg,5,2270,10,10770,10215.86,554.14,Credit card,Pending,"Kemp, Carter and Lowery",robert04@adams.net,35,No,0
ORD1129,24-07-2024,31-07-2024,CUST350,Michael Kerr,Home Office,PROD3026,Sugar,Grocery,West,Iowa,Port Cynthia,9,1990,0,18465,17910.81,554.19,Credit card,Returned,Ramirez PLC,xavierparsons@castro-small.info,6,Yes,44
ORD1130,22-12-2024,29-12-2024,CUST136,Richard Martinez,Consumer,PROD4129,Stapler,Office Supplies,South,New Jersey,Mackmouth,9,3393,15,26511.45,25957.08,554.37,Cash,Cancelled,Walker and Sons,devinlarson@kelley.com,16,No,0
ORD1131,14-09-2024,15-09-2024,CUST273,Emily Hall,Consumer,PROD8632,Laptop,Electronics,North,Vermont,Barrerafort,9,2840,20,21003,20448.66,554.34,UPI,Pending,Marshall-Mclean,suttonjason@thompson.com,24,No,0
ORD1132,22-01-2025,29-01-2025,CUST975,Lisa Harris,Home Office,PROD6083,Study Table,Furniture,North,South Dakota,Williamsland,5,4474,15,19569.5,19015.19,554.31,UPI,Pending,Noble-Williams,ysheppard@ortiz-gonzales.info,17,No,0
ORD1133,23-09-2025,28-09-2025,CUST686,Crystal Travis,Corporate,PROD6809,Pen,Office Supplies,West,Rhode Island,South Johntown,9,1385,5,12396.75,11842.39,554.36,UPI,Delivered,Price PLC,lonnie76@baker-jenkins.com,33,No,0
ORD1134,22-03-2024,26-03-2024,CUST509,Katrina Ball,Consumer,PROD6018,Keyboard,Electronics,North,Vermont,Jeffreychester,10,1983,20,16419,15864.79,554.21,Cash,Cancelled,Mueller Group,barrysanchez@lynch.com,9,Yes,29
ORD1135,28-04-2025,05-05-2025,CUST159,Eric Larson,Home Office,PROD5572,Juice Pack,Grocery,East,Connecticut,North Loretta,5,3314,20,13931,13256.69,674.31,Credit card,Returned,"Young, Johnson and Walker",marshallchristopher@stephenson.org,35,No,0
ORD1136,04-07-2025,09-07-2025,CUST577,Bianca Valencia,Home Office,PROD3872,Juice Pack,Grocery,South,South Carolina,Ryanside,3,2597,5,8076.45,7402.33,674.12,Net Banking,Cancelled,"Clark, Adams and King",robertscristian@johnson.com,16,No,0
ORD1137,12-04-2024,18-04-2024,CUST780,Joy Johnson,Consumer,PROD5339,Pen,Office Supplies,West,Nebraska,Kevinland,5,4660,5,22810,22135.77,674.23,UPI,Returned,Carroll-Maxwell,regina32@hamilton-small.com,32,No,0
ORD1138,31-10-2025,07-11-2025,CUST205,Jodi Watson,Consumer,PROD3216,Headphones,Electronics,North,Texas,Aguirreberg,6,2362,15,12721.2,12046.89,674.31,Net Banking,Pending,"Cohen, Williams and Ford",tammy74@hancock.com,42,No,0
ORD1139,09-03-2025,15-03-2025,CUST855,Ann Moore,Corporate,PROD8626,Keyboard,Electronics,South,Connecticut,Kendraport,1,3614,15,3746.9,3072.63,674.27,Credit card,Delivered,Brown Inc,phebert@mcintosh.com,24,No,0
ORD1140,09-02-2025,16-02-2025,CUST376,Ellen Ho,Consumer,PROD5984,Notebook,Office Supplies,East,West Virginia,Francisbury,5,814,0,4745,4070.73,674.27,Cash,Cancelled,"Carpenter, Curtis and Moore",rebecca33@martinez.com,26,No,0
ORD1141,07-07-2025,08-07-2025,CUST657,Anthony Fowler,Corporate,PROD7540,Stapler,Office Supplies,West,Arkansas,Erinshire,3,2965,15,8235.75,7561.53,674.22,UPI,Pending,Matthews Ltd,jerrymercado@hampton.com,40,No,0
ORD1142,01-01-2025,08-01-2025,CUST888,Mark Garrett,Consumer,PROD5103,Stapler,Office Supplies,East,Massachusetts,New Jesusstad,9,4646,0,42489,41814.87,674.13,Net Banking,Pending,"Russell, Green and Herring",robertsclarence@smith-king.net,46,No,0
ORD1143,01-08-2024,08-08-2024,CUST672,Jeffrey Wilkerson,Consumer,PROD6641,Sofa,Furniture,West,Missouri,Courtneychester,2,2733,5,5867.7,5193.53,674.17,Credit card,Cancelled,Hale-Higgins,jackmorris@hernandez-rhodes.org,11,No,0
ORD1144,31-05-2024,06-06-2024,CUST988,Tony Freeman,Home Office,PROD8974,Study Table,Furniture,South,Texas,Port Timothyburgh,9,1642,5,14714.1,14039.92,674.18,UPI,Returned,"Frazier, Castro and Phillips",cmartinez@pratt.com,18,No,0
ORD1145,31-01-2024,04-02-2024,CUST758,David Russell,Consumer,PROD5222,Pen,Office Supplies,East,Tennessee,Loribury,8,4684,20,30652.6,29978.45,674.15,Credit card,Cancelled,Joyce-Yoder,twagner@ellison.org,22,No,0
ORD1146,05-04-2024,10-04-2024,CUST581,Mr. Alexander Boyd II,Consumer,PROD7509,Pen,Office Supplies,East,Illinois,West Michelle,9,695,15,5991.75,5317.45,674.3,Credit card,Pending,Cole and Sons,nunezshannon@brooks-blanchard.com,27,No,0
ORD1147,24-04-2024,29-04-2024,CUST654,Kyle Myers,Corporate,PROD6125,Bookshell,Furniture,South,North Carolina,West Marie,10,3070,5,29840,29165.78,674.22,Cash,Returned,Hardy-Mathews,gward@gonzalez.com,3,Yes,22
ORD1148,27-12-2024,31-12-2024,CUST298,Kenneth Green,Home Office,PROD2605,Mouse,Electronics,North,Michigan,Yeseniaport,9,4850,0,44325,43650.61,674.39,Credit card,Pending,"Delgado, Garcia and Gonzalez",myerstommy@thompson-johnson.com,29,No,0
ORD1149,16-03-2024,22-03-2024,CUST571,William Vaughn,Home Office,PROD6365,Pen,Office Supplies,West,Montana,South Gabriella,6,4997,20,24660.6,23986.35,674.25,Credit card,Returned,Mcgee-Newton,amywilliams@holt.com,42,No,0
ORD1150,04-02-2024,10-02-2024,CUST732,Jason Jackson,Home Office,PROD3614,Keyboard,Electronics,South,Kentucky,West Justin,4,4106,15,14635.4,13961.04,674.36,Credit card,Pending,"Rodriguez, Harris and Green",christopher76@fowler.org,15,No,0
ORD1151,18-10-2024,25-10-2024,CUST197,Nichole Taylor,Corporate,PROD6191,Sofa,Furniture,North,North Carolina,Jacksonbury,3,1166,20,3473.4,2799.12,674.28,Credit card,Returned,Evans LLC,ublanchard@murphy.org,21,No,0
ORD1152,18-11-2023,19-11-2023,CUST368,Jennifer Nelson,Consumer,PROD6157,Dining Table,Furniture,East,South Dakota,Tonymouth,2,1485,0,3645,2970.74,674.26,Cash,Delivered,"Moore, Baker and Garcia",crystalgutierrez@beard.info,32,No,0
ORD1153,06-03-2025,13-03-2025,CUST305,Michael Ball,Consumer,PROD6247,Keyboard,Electronics,South,Iowa,North Amy,2,2264,0,5203,4528.61,674.39,Cash,Delivered,"Mccullough, Mathews and Ramirez",andrewschristopher@beard.com,18,No,0
ORD1154,07-06-2024,10-06-2024,CUST596,Michael Davis,Home Office,PROD6182,Bookshell,Furniture,West,Hawaii,Petersville,7,3084,0,22263,21588.62,674.38,UPI,Cancelled,Peterson and Sons,gonzalescorey@murphy.com,28,No,0
ORD1155,23-02-2025,02-03-2025,CUST757,Mrs. Nina Cherry MD,Corporate,PROD2945,Mouse,Electronics,East,North Dakota,Edwardshaven,7,2375,10,15637.5,14963.16,674.34,Credit card,Returned,"Moore, Lopez and Robinson",mayssusan@crosby-hernandez.com,3,Yes,42
ORD1156,22-10-2024,27-10-2024,CUST847,Jeremy Burns,Home Office,PROD5789,Headphones,Electronics,South,Kentucky,West Georgebury,9,3020,5,26496,25821.66,674.34,UPI,Cancelled,"Porter, Mitchell and Rivers",nlopez@ramirez-rogers.org,13,No,0
ORD1157,01-04-2025,04-04-2025,CUST659,Andrea Hernandez,Corporate,PROD2210,Mouse,Electronics,East,Ohio,New Keithland,4,114,20,1039.8,365.41,674.39,UPI,Pending,Williams Group,teresa90@johnson-payne.net,33,No,0
ORD1158,20-10-2025,23-10-2025,CUST696,Lisa Silva,Home Office,PROD4538,Sugar,Grocery,West,Wisconsin,East Cameronbury,4,3824,5,15206.2,14531.95,674.25,Credit card,Pending,Thompson and Sons,juan66@glover-carter.org,12,No,0
ORD1159,14-03-2025,19-03-2025,CUST181,Alexander Johnson,Home Office,PROD5399,Pen,Office Supplies,West,Rhode Island,East David,7,1372,20,8358.2,7684.06,674.14,Cash,Pending,Gonzalez-Gray,jasondavis@todd-roach.com,38,No,0
ORD1160,16-12-2023,19-12-2023,CUST349,Alex Yang,Home Office,PROD4397,Pen,Office Supplies,West,Kentucky,South Adamhaven,5,2734,5,13661.5,12987.3,674.2,Cash,Cancelled,Fitzgerald Ltd,prattwilliam@brown.com,16,No,0
ORD1161,19-10-2024,25-10-2024,CUST602,Ryan Dorsey,Corporate,PROD1203,Headphones,Electronics,East,Pennsylvania,Jacksonfort,10,831,5,8569.5,7895.29,674.21,Credit card,Returned,Garcia-Burke,danielsjimmy@watts.com,16,No,0
ORD1162,14-12-2023,17-12-2023,CUST252,Gabrielle Evans,Consumer,PROD5113,Sugar,Grocery,East,Mississippi,East Samuel,9,3916,0,35919,35244.62,674.38,Cash,Delivered,Brown-Collins,kmendez@brown.com,0,Yes,29
ORD1163,21-07-2025,23-07-2025,CUST962,Stephanie Guerra,Corporate,PROD4715,Rice Bag,Grocery,North,Wisconsin,North Jason,2,1819,20,3585.4,2911.06,674.34,Cash,Returned,Moore-Campbell,zhunter@johnson-mcbride.com,46,No,0
ORD1164,21-04-2024,23-04-2024,CUST244,Scott Hardin,Corporate,PROD8565,File Folder,Office Supplies,North,New Jersey,Port Aaron,2,3966,15,7417.2,6742.94,674.26,Credit card,Cancelled,"Miller, Luna and Ortiz",jennifer44@english-evans.info,50,No,0
ORD1165,15-07-2024,21-07-2024,CUST630,Richard Coleman,Corporate,PROD1038,Headphones,Electronics,North,Maine,Elizabethfort,6,2721,15,14552.1,13877.86,674.24,Net Banking,Returned,Carter Group,mary50@gonzales.com,22,No,0
ORD1166,28-11-2024,30-11-2024,CUST749,Wendy Salinas,Corporate,PROD9842,Snacks,Grocery,East,Vermont,North Thomasland,3,999,5,3522.15,2847.85,674.3,UPI,Returned,Moore Ltd,laura24@thompson-zamora.com,29,No,0
ORD1167,02-11-2025,08-11-2025,CUST297,Ronald Garner,Home Office,PROD6060,Mouse,Electronics,North,New Hampshire,West Johnstad,1,4374,20,4174.2,3499.86,674.34,Credit card,Returned,Blair-Cisneros,troy57@maldonado.net,46,No,0
ORD1168,18-03-2025,23-03-2025,CUST582,Amy Lewis,Consumer,PROD6001,Mouse,Electronics,South,Georgia,Jamesside,2,2417,10,5025.6,4351.23,674.37,UPI,Cancelled,Gaines PLC,noblemichelle@french.com,9,Yes,46
ORD1169,07-07-2024,11-07-2024,CUST626,Jennifer Hill,Corporate,PROD8605,Cooking oil,Grocery,East,South Carolina,Theresaborough,6,1668,20,8681.4,8007.21,674.19,Net Banking,Cancelled,Duran-Smith,steven01@chavez-townsend.net,20,No,0
ORD1170,20-12-2024,27-12-2024,CUST419,Erin Frederick,Consumer,PROD7755,Headphones,Electronics,West,Delaware,South Lisafort,5,676,20,3379,2704.74,674.26,Net Banking,Delivered,Walsh-Dickerson,bryanrosario@bridges-martin.biz,13,No,0
ORD1171,13-11-2023,17-11-2023,CUST788,Ronald Murray,Consumer,PROD1628,Laptop,Electronics,East,Pennsylvania,Johnsonbury,5,1467,0,8010,7335.9,674.1,Cash,Delivered,Becker Inc,jgreen@parker.com,0,Yes,50
ORD1172,06-03-2025,09-03-2025,CUST632,Tara Johnson,Corporate,PROD6808,Calculator,Office Supplies,South,Tennessee,Pereztown,10,2938,15,25648,24973.81,674.19,UPI,Delivered,Le-Benton,adamdavis@cohen-rodriguez.org,44,No,0
ORD1173,03-01-2025,09-01-2025,CUST808,Yolanda Parker,Consumer,PROD3162,Rice Bag,Grocery,West,Rhode Island,East Bryan,8,2224,20,14908.6,14234.28,674.32,UPI,Pending,Kelley Group,heather11@foster-howell.com,19,No,0
ORD1174,22-09-2025,26-09-2025,CUST589,Bryan Monroe,Consumer,PROD3255,File Folder,Office Supplies,North,Maine,Coxtown,4,3718,0,15547,14872.69,674.31,Credit card,Pending,Dennis Ltd,johnvance@marquez.info,25,No,0
ORD1175,09-12-2024,13-12-2024,CUST846,William Rivera,Corporate,PROD2342,Headphones,Electronics,West,Kansas,Nicholechester,3,2509,10,7449.3,6775.04,674.26,Credit card,Pending,"Davidson, Brown and Green",robertmiller@conner.net,34,No,0
ORD1176,08-03-2024,15-03-2024,CUST417,Courtney Frank,Consumer,PROD6214,Bookshell,Furniture,East,West Virginia,South Raymondchester,3,4781,0,15018,14343.88,674.12,Credit card,Pending,Edwards PLC,james40@blankenship.net,2,Yes,20
ORD1177,14-07-2024,18-07-2024,CUST640,Andrew Black,Consumer,PROD9025,Snacks,Grocery,East,Kentucky,West Carlos,8,583,15,4639.4,3965.16,674.24,Net Banking,Pending,Henderson Inc,ndavis@dodson.com,44,No,0
ORD1178,24-09-2025,30-09-2025,CUST771,Cynthia Gillespie,Home Office,PROD4218,Dining Table,Furniture,West,Connecticut,New Jenniferburgh,1,2448,0,3123,2448.64,674.36,Credit card,Pending,Martinez and Sons,lloydjoshua@raymond.net,37,No,0
ORD1179,03-07-2024,04-07-2024,CUST722,Summer Murray,Corporate,PROD2631,Laptop,Electronics,North,South Carolina,Erintown,5,766,20,3739,3064.82,674.18,Credit card,Delivered,Garrett LLC,bonniewagner@bauer.net,8,Yes,37
ORD1180,27-06-2024,04-07-2024,CUST208,Brian Nash,Consumer,PROD8267,Rice Bag,Grocery,South,Wyoming,East Sheilaville,1,4215,20,4047,3372.8,674.2,Credit card,Pending,"Mcdonald, Perez and Morgan",imcdowell@smith-schmitt.com,34,No,0
ORD1181,15-07-2025,18-07-2025,CUST960,Charles Ryan,Corporate,PROD7864,File Folder,Office Supplies,East,New York,Jonesmouth,4,993,5,4448.4,3774.2,674.2,Net Banking,Cancelled,Brown LLC,diana63@adkins.org,1,Yes,37
ORD1182,05-04-2025,12-04-2025,CUST991,Matthew Dominguez MD,Consumer,PROD1416,Headphones,Electronics,South,Kansas,Port Oliviafort,1,3584,5,4079.8,3405.48,674.32,UPI,Pending,Wells-Rodriguez,bsmith@mays.com,28,No,0
ORD1183,13-02-2024,17-02-2024,CUST666,Mary Hendrix,Consumer,PROD8241,Keyboard,Electronics,South,Kansas,Smithstad,5,960,10,4995,4320.88,674.12,Cash,Pending,"Cox, Harris and Wilson",scottstevenson@mccarty-hammond.com,4,Yes,20
ORD1184,03-06-2025,08-06-2025,CUST556,Jason Daniel,Home Office,PROD6273,Laptop,Electronics,West,Wisconsin,Thomasview,1,3959,5,4436.05,3761.9,674.15,Credit card,Delivered,"Cook, Gonzalez and Barnett",chernandez@vincent.info,29,No,0
ORD1185,02-04-2025,03-04-2025,CUST605,Jenny Clark,Corporate,PROD4603,Bookshell,Furniture,North,Nevada,Port Rachelton,3,3173,15,8766.15,8091.83,674.32,Credit card,Pending,"Jordan, Mcdowell and Jones",christy27@villa-barker.org,49,No,0
ORD1186,01-03-2025,06-03-2025,CUST160,Savannah Martin,Consumer,PROD2256,Laptop,Electronics,East,Connecticut,Wattsland,4,1891,5,7860.8,7186.43,674.37,Cash,Returned,Rogers Group,mariaoliver@hughes.com,39,No,0
ORD1187,22-10-2025,25-10-2025,CUST118,Brian Miller,Consumer,PROD1656,Stapler,Office Supplies,East,Illinois,South Robertburgh,5,1698,20,7467,6792.79,674.21,Cash,Cancelled,Lucas PLC,scottwilliam@boyle.org,27,No,0
ORD1188,28-05-2025,03-06-2025,CUST241,Kelsey Jones,Consumer,PROD9485,Pen,Office Supplies,West,Rhode Island,West Brianna,9,991,0,9594,8919.71,674.29,Credit card,Cancelled,"Doyle, Williams and Davis",gdaniels@castillo.com,37,No,0
ORD1189,30-03-2025,03-04-2025,CUST133,Audrey Brown,Corporate,PROD1561,Headphones,Electronics,West,Massachusetts,Abigailfurt,9,320,5,3411,2736.66,674.34,UPI,Cancelled,"Hendricks, Whitaker and Cox",ramirezkaren@martinez-henson.com,12,No,0
ORD1190,12-12-2024,15-12-2024,CUST951,Donna Vargas,Consumer,PROD4696,Headphones,Electronics,West,Hawaii,South Lisamouth,7,397,0,3454,2779.83,674.17,Cash,Delivered,Morris-Evans,egarcia@gaines.biz,27,No,0
ORD1191,05-03-2025,10-03-2025,CUST141,Kelsey Leonard,Home Office,PROD3280,File Folder,Office Supplies,South,Wisconsin,Lake Timothychester,8,3231,15,22645.8,21971.48,674.32,Net Banking,Delivered,"Kelley, Salazar and Mcmahon",braunalbert@castillo.com,37,No,0
ORD1192,20-07-2025,22-07-2025,CUST288,Daniel Oliver,Consumer,PROD9501,Monitor,Electronics,West,Alabama,Lake Edwardmouth,10,2366,10,21969,21294.73,674.27,Net Banking,Cancelled,"Wang, Nguyen and Tucker",jesseellis@scott.com,25,No,0
ORD1193,18-10-2024,25-10-2024,CUST183,Dakota Henry,Corporate,PROD8644,Headphones,Electronics,West,Montana,East Veronica,10,2398,5,23456,22781.72,674.28,Net Banking,Delivered,"Hill, Byrd and Johnson",qbooker@hopkins.com,31,No,0
ORD1194,28-07-2024,30-07-2024,CUST802,Trevor Walker,Corporate,PROD9101,Mouse,Electronics,North,South Dakota,Stephensmouth,7,785,0,6170,5495.84,674.16,Net Banking,Pending,"Little, Delgado and Reed",matthewharper@sheppard.com,48,No,0
ORD1195,05-06-2024,09-06-2024,CUST775,David Townsend,Corporate,PROD7448,Study Table,Furniture,West,Virginia,East Douglas,3,1229,15,3808.95,3134.67,674.28,Cash,Returned,King Ltd,renee51@russo.com,26,No,0
ORD1196,02-10-2025,03-10-2025,CUST266,Donna Lynn,Corporate,PROD6856,Monitor,Electronics,North,Minnesota,West Jessica,7,878,0,6821,6146.82,674.18,UPI,Delivered,Atkinson-Crawford,melendezbreanna@stanley.com,28,No,0
ORD1197,03-01-2024,08-01-2024,CUST628,Karen Walker,Home Office,PROD7973,Office Chair,Furniture,South,Maine,Kennethmouth,2,2687,20,4974.2,4300.09,674.11,Cash,Delivered,"Bishop, Smith and Huff",ashleyreed@james.com,1,Yes,42
ORD1198,19-11-2024,23-11-2024,CUST678,Daniel Howell,Consumer,PROD1937,Bookshell,Furniture,South,Utah,East Heidibury,3,3202,10,9320.4,8646.14,674.26,Net Banking,Pending,Page and Sons,oroberts@parrish.com,26,No,0
ORD1199,06-06-2024,11-06-2024,CUST661,Tony Turner,Home Office,PROD3357,Bookshell,Furniture,North,Montana,Bennettfort,3,3870,15,10543.5,9869.38,674.12,Credit card,Cancelled,Hurst and Sons,tgibson@glass-may.biz,1,Yes,36
ORD1200,04-11-2025,08-11-2025,CUST984,Samantha Price,Home Office,PROD1207,File Folder,Office Supplies,East,Nebraska,Pricemouth,7,551,0,4532,3857.83,674.17,Cash,Pending,Rodriguez-Horton,olewis@figueroa.biz,36,No,0
ORD1201,20-08-2025,24-08-2025,CUST726,Becky Thompson,Corporate,PROD6496,Cooking oil,Grocery,North,Tennessee,South Melissa,5,296,15,1933,1258.76,674.24,Cash,Cancelled,Davis-White,cody77@dickerson.org,50,No,0
